zip,income,year
61953,38415.0,2022
61955,40294.0,2022
61956,36312.0,2022
61957,30117.0,2022
62001,39674.0,2022
62002,32533.0,2022
62006,31667.0,2022
62009,26250.0,2022
62010,37159.0,2022
62011,16700.0,2022
62012,39102.0,2022
62013,37000.0,2022
62014,42026.0,2022
62015,30815.0,2022
62016,30658.0,2022
62017,35556.0,2022
62018,22611.0,2022
62019,24236.0,2022
62021,59792.0,2022
62022,37202.0,2022
62023,30250.0,2022
62024,33666.0,2022
62025,46482.0,2022
62026,5076.0,2022
62027,35662.0,2022
62028,8546.0,2022
62030,21771.0,2022
62031,40909.0,2022
62032,36250.0,2022
62033,34794.0,2022
62034,47066.0,2022
62035,41782.0,2022
62036,27292.0,2022
62037,39087.0,2022
62040,33391.0,2022
62044,34076.0,2022
62045,30341.0,2022
62046,47122.0,2022
62047,30459.0,2022
62048,31563.0,2022
62049,27914.0,2022
62050,29009.0,2022
62051,24375.0,2022
62052,35455.0,2022
62053,20231.0,2022
62054,22667.0,2022
62056,30179.0,2022
62058,39201.0,2022
62059,46109.0,2022
62060,23014.0,2022
62061,42857.0,2022
62062,49160.0,2022
62063,27645.0,2022
62067,41354.0,2022
62069,28099.0,2022
62074,39948.0,2022
62075,40918.0,2022
62076,33500.0,2022
62077,37500.0,2022
62078,28393.0,2022
62079,26285.0,2022
62080,28517.0,2022
62081,23801.0,2022
62082,33945.0,2022
62083,19333.0,2022
62084,33207.0,2022
62085,28250.0,2022
62086,26417.0,2022
62087,27152.0,2022
62088,34849.0,2022
62089,24107.0,2022
62090,21892.0,2022
62091,37222.0,2022
62092,29342.0,2022
62093,37609.0,2022
62094,31532.0,2022
62095,35584.0,2022
62097,36092.0,2022
62098,25417.0,2022
62201,16513.0,2022
62203,25789.0,2022
62204,23606.0,2022
62205,23460.0,2022
62206,22513.0,2022
62207,22645.0,2022
62208,38875.0,2022
62214,43395.0,2022
62215,47632.0,2022
62216,48507.0,2022
62217,29398.0,2022
62218,47721.0,2022
62219,37746.0,2022
62220,35142.0,2022
62221,39540.0,2022
62223,37666.0,2022
62225,49879.0,2022
62226,38898.0,2022
62230,38528.0,2022
62231,37559.0,2022
62232,34636.0,2022
62233,39387.0,2022
62234,37017.0,2022
62236,54523.0,2022
62237,32474.0,2022
62238,34167.0,2022
62239,33826.0,2022
62240,30811.0,2022
62241,38929.0,2022
62242,30926.0,2022
62243,40356.0,2022
62244,54212.0,2022
62245,51013.0,2022
62246,35030.0,2022
62248,46250.0,2022
62249,46601.0,2022
62250,33700.0,2022
62253,19830.0,2022
62254,35019.0,2022
62255,36324.0,2022
62256,58750.0,2022
62257,38895.0,2022
62258,39972.0,2022
62260,45674.0,2022
62261,,2022
62262,31885.0,2022
62263,40136.0,2022
62264,34368.0,2022
62265,53057.0,2022
62266,,2022
62268,33750.0,2022
62269,51778.0,2022
62271,37117.0,2022
62272,26534.0,2022
62273,24155.0,2022
62274,28542.0,2022
62275,32648.0,2022
62277,37891.0,2022
62278,39610.0,2022
62279,,2022
62280,46020.0,2022
62281,53917.0,2022
62282,55476.0,2022
62284,25993.0,2022
62285,52384.0,2022
62286,34000.0,2022
62288,31250.0,2022
62289,38500.0,2022
62292,24550.0,2022
62293,43699.0,2022
62294,50058.0,2022
62295,38993.0,2022
62297,28250.0,2022
62298,43697.0,2022
62301,32142.0,2022
62305,42618.0,2022
62311,32583.0,2022
62312,33323.0,2022
62313,47083.0,2022
62314,35481.0,2022
62316,28125.0,2022
62319,29773.0,2022
62320,39840.0,2022
62321,42048.0,2022
62323,26898.0,2022
62324,27757.0,2022
62325,32574.0,2022
62326,32911.0,2022
62330,33681.0,2022
62334,24167.0,2022
62336,29583.0,2022
62338,39471.0,2022
62339,39750.0,2022
62340,29414.0,2022
62341,35625.0,2022
62343,29079.0,2022
62344,69688.0,2022
62345,32143.0,2022
62346,36964.0,2022
62347,45008.0,2022
62348,40417.0,2022
62349,33713.0,2022
62351,45917.0,2022
62352,20000.0,2022
62353,35821.0,2022
62354,24938.0,2022
62355,19342.0,2022
62356,27083.0,2022
62357,55163.0,2022
62358,35625.0,2022
62359,11793.0,2022
62360,40145.0,2022
62361,23750.0,2022
62362,23750.0,2022
62363,36034.0,2022
62365,45758.0,2022
62366,33450.0,2022
62367,28186.0,2022
62370,47000.0,2022
62373,33594.0,2022
62374,39500.0,2022
62375,39320.0,2022
62376,45962.0,2022
62378,35893.0,2022
62379,33556.0,2022
62380,,2022
62401,36884.0,2022
62410,35893.0,2022
62411,37345.0,2022
62413,56250.0,2022
62414,29596.0,2022
62417,29893.0,2022
62418,35925.0,2022
62419,38571.0,2022
62420,31514.0,2022
62421,38523.0,2022
62422,31413.0,2022
62423,41042.0,2022
62424,44392.0,2022
62425,44643.0,2022
62426,32940.0,2022
62427,33226.0,2022
62428,33000.0,2022
62431,43606.0,2022
62432,28889.0,2022
62433,34211.0,2022
62434,30625.0,2022
62436,23750.0,2022
62438,24395.0,2022
62439,31612.0,2022
62440,36544.0,2022
62441,43311.0,2022
62442,26643.0,2022
62443,37292.0,2022
62444,19735.0,2022
62445,36927.0,2022
62446,40329.0,2022
62447,38647.0,2022
62448,36704.0,2022
62449,32074.0,2022
62450,31113.0,2022
62451,33194.0,2022
62452,37353.0,2022
62454,35890.0,2022
62458,27062.0,2022
62459,38281.0,2022
62460,28235.0,2022
62461,40750.0,2022
62462,35690.0,2022
62463,29926.0,2022
62464,28224.0,2022
62465,41822.0,2022
62466,36389.0,2022
62467,42106.0,2022
62468,34075.0,2022
62469,37923.0,2022
62471,27041.0,2022
62473,33847.0,2022
62474,32989.0,2022
62475,35972.0,2022
62476,33411.0,2022
62477,29573.0,2022
62478,40938.0,2022
62479,40469.0,2022
62480,33981.0,2022
62481,,2022
62501,42180.0,2022
62510,30000.0,2022
62512,36458.0,2022
62513,44636.0,2022
62514,50265.0,2022
62515,40625.0,2022
62517,28194.0,2022
62518,51111.0,2022
62519,38750.0,2022
62520,42609.0,2022
62521,36529.0,2022
62522,28845.0,2022
62523,11051.0,2022
62526,31049.0,2022
62530,39048.0,2022
62531,45274.0,2022
62532,31528.0,2022
62533,43214.0,2022
62534,37702.0,2022
62535,58510.0,2022
62536,56979.0,2022
62537,51500.0,2022
62538,31500.0,2022
62539,41422.0,2022
62540,36026.0,2022
62541,46618.0,2022
62543,38523.0,2022
62544,41719.0,2022
62545,39936.0,2022
62546,38867.0,2022
62547,32339.0,2022
62548,42137.0,2022
62549,44949.0,2022
62550,40462.0,2022
62551,44091.0,2022
62553,41053.0,2022
62554,45694.0,2022
62555,42708.0,2022
62556,34286.0,2022
62557,28576.0,2022
62558,42382.0,2022
62560,35809.0,2022
62561,39860.0,2022
62563,54008.0,2022
62565,33479.0,2022
62567,33148.0,2022
62568,32576.0,2022
62570,42778.0,2022
62571,41332.0,2022
62572,43250.0,2022
62573,37917.0,2022
62601,43750.0,2022
62610,24688.0,2022
62611,42602.0,2022
62612,40257.0,2022
62613,50828.0,2022
62615,42626.0,2022
62617,36786.0,2022
62618,30613.0,2022
62621,39702.0,2022
62622,71250.0,2022
62624,23958.0,2022
62625,54271.0,2022
62626,36722.0,2022
62627,35543.0,2022
62628,43550.0,2022
62629,56788.0,2022
62630,36970.0,2022
62631,32794.0,2022
62633,25547.0,2022
62634,47155.0,2022
62635,40114.0,2022
62638,47500.0,2022
62639,28860.0,2022
62640,28581.0,2022
62642,37132.0,2022
62643,39560.0,2022
62644,31681.0,2022
62649,37875.0,2022
62650,34418.0,2022
62655,24934.0,2022
62656,31101.0,2022
62661,35136.0,2022
62663,45083.0,2022
62664,35316.0,2022
62665,28424.0,2022
62666,43421.0,2022
62667,41400.0,2022
62668,32883.0,2022
62670,38967.0,2022
62671,46326.0,2022
62672,25833.0,2022
62673,27232.0,2022
62674,23404.0,2022
62675,42632.0,2022
62677,48355.0,2022
62681,32611.0,2022
62682,31179.0,2022
62684,59031.0,2022
62685,34337.0,2022
62688,43167.0,2022
62689,35606.0,2022
62690,37071.0,2022
62691,34400.0,2022
62692,36484.0,2022
62693,60366.0,2022
62694,32425.0,2022
62695,33684.0,2022
62701,24219.0,2022
62702,33576.0,2022
62703,27821.0,2022
62704,39266.0,2022
62706,,2022
62707,48175.0,2022
62711,65563.0,2022
62712,54776.0,2022
62801,30763.0,2022
62803,41250.0,2022
62806,35287.0,2022
62807,39476.0,2022
62808,37500.0,2022
62809,26316.0,2022
62810,35313.0,2022
62811,23375.0,2022
62812,30584.0,2022
62814,34539.0,2022
62815,35313.0,2022
62816,29150.0,2022
62817,30000.0,2022
62818,36071.0,2022
62819,28938.0,2022
62820,22596.0,2022
62821,29172.0,2022
62822,25491.0,2022
62823,33325.0,2022
62824,29119.0,2022
62825,21071.0,2022
62827,33000.0,2022
62828,39352.0,2022
62829,2500.0,2022
62830,34038.0,2022
62831,46071.0,2022
62832,26809.0,2022
62833,38438.0,2022
62835,21703.0,2022
62836,39803.0,2022
62837,30896.0,2022
62838,27735.0,2022
62839,34133.0,2022
62841,26250.0,2022
62842,30855.0,2022
62843,15382.0,2022
62844,27429.0,2022
62846,21528.0,2022
62848,32125.0,2022
62849,33106.0,2022
62850,45041.0,2022
62851,35600.0,2022
62852,37708.0,2022
62853,38150.0,2022
62854,28093.0,2022
62856,33846.0,2022
62858,33313.0,2022
62859,30712.0,2022
62860,42292.0,2022
62861,18750.0,2022
62862,30288.0,2022
62863,30201.0,2022
62864,32050.0,2022
62865,38600.0,2022
62867,20964.0,2022
62868,34375.0,2022
62869,30363.0,2022
62870,29054.0,2022
62871,36316.0,2022
62872,29432.0,2022
62874,23571.0,2022
62875,35391.0,2022
62876,30000.0,2022
62877,28438.0,2022
62878,,2022
62879,24375.0,2022
62880,34567.0,2022
62881,36217.0,2022
62882,24009.0,2022
62883,36042.0,2022
62884,30336.0,2022
62885,26731.0,2022
62886,30368.0,2022
62887,26512.0,2022
62888,32794.0,2022
62889,29941.0,2022
62890,32159.0,2022
62891,24618.0,2022
62892,28125.0,2022
62893,39444.0,2022
62894,37857.0,2022
62895,27500.0,2022
62896,27062.0,2022
62897,32759.0,2022
62898,41858.0,2022
62899,29133.0,2022
62901,22527.0,2022
62902,29422.0,2022
62903,24656.0,2022
62905,30900.0,2022
62906,28427.0,2022
62907,33621.0,2022
62908,30640.0,2022
62910,27208.0,2022
62912,27298.0,2022
62914,23647.0,2022
62915,23293.0,2022
62916,26000.0,2022
62917,27584.0,2022
62918,43186.0,2022
62919,28555.0,2022
62920,29857.0,2022
62921,21000.0,2022
62922,34778.0,2022
62923,24435.0,2022
62924,35724.0,2022
62926,33603.0,2022
62927,23625.0,2022
62928,26513.0,2022
62930,28821.0,2022
62931,30763.0,2022
62932,25799.0,2022
62933,38015.0,2022
62934,32875.0,2022
62935,33333.0,2022
62938,28847.0,2022
62939,36700.0,2022
62940,17132.0,2022
62941,33214.0,2022
62942,30893.0,2022
62943,26161.0,2022
62946,28799.0,2022
62947,47857.0,2022
62948,32348.0,2022
62949,26694.0,2022
62950,59896.0,2022
62951,27209.0,2022
62952,28977.0,2022
62953,23500.0,2022
62954,36947.0,2022
62956,29286.0,2022
62957,27159.0,2022
62958,33125.0,2022
62959,35830.0,2022
62960,27768.0,2022
62961,,2022
62962,,2022
62963,23786.0,2022
62964,26953.0,2022
62965,,2022
62966,29267.0,2022
62967,21688.0,2022
62969,45375.0,2022
62970,25577.0,2022
62972,34536.0,2022
62974,40000.0,2022
62975,34196.0,2022
62976,36310.0,2022
62977,36648.0,2022
62979,35313.0,2022
62982,19300.0,2022
62983,26480.0,2022
62984,28032.0,2022
62985,28454.0,2022
62987,37500.0,2022
62988,25846.0,2022
62990,24407.0,2022
62992,24309.0,2022
62994,35588.0,2022
62995,30021.0,2022
62996,20272.0,2022
62997,34688.0,2022
62998,49500.0,2022
62999,23895.0,2022
63673,30651.0,2022
